date,time,headline,label
2021-04-29,17:04:00,"普普通通 ， 都 是 槍戰 ， 幾乎 沒有 什麼 動作 。 
 沒有 玩命 快遞 系列 好看 ",0
2021-04-29,23:52:32,剛 看完 ！ 蠻 失望 的 ！ 這 部 片 的 節奏 非常 的 奇怪 ， 沒有 太 刺激 的 橋段 ， 槍戰 的 部分 也 只 有 一點點 ， 所有 精彩 的 地方 都 在 預告 了 ！ 我 前面 看到 睡著 ， 如果 你 真的 很 想 看 電影 但 找 不 到 更 喜歡 的 ， 可以 看 的話 那 就 勉強 看 這 一 部 吧 ,0
2021-04-30,00:33:02,就 差 那麼 一點點 … 劇情 風格 少 了 史塔森 特有 的 味道 ， 一切 就 是 那麼 的 差強人意🤔🤔🤔 ,0
2021-04-30,01:41:21,衝 著 傑森史塔森 去 看   結果 很 失望   劇情 很 慢 而且 沒有 太多 刺激感   缺少 了 很多 元素 ,0
2021-04-30,09:48:44,誰 能 告訴 我 . 一 個 讓 手下 聞風 喪膽 的 老闆 為何 要 聽 手下 的 調度 進而 造成 一連串 的 連鎖 反應 ? ,0
2021-04-30,19:59:04,"劇情 可以 直接 順序 的 演 下去 ， 何必 要 回顧 的 方式 演 ， 結局 也 太 簡單 了 。 
 一點 都 不 像  傑森史塔森   該 有 的 電影 。 
 不過 還是 可以 去 電影院 看 ",0
2021-04-30,20:29:16,我 懷疑 男 主角 是 神明 護體 ⋯ 怎麼 打 都 不會 死 ～ ,0
2021-04-30,22:50:30,"疑問點 跟 大家 一樣 ， 與 原版 的 劇情 差 很多 ， 這麼 強 的 老大 為啥 需要 聽 手下 的 安排 ？ 為什麼 內鬼 會 知道 男 主角 的 事情 ？ 最 重要 的 是 ⋯明明 男 主角 被 子彈 打成 那樣 ， 為什麼 最後 能 只有 輕微 跛腳 出現 ？ 而且 他 到底 是 為什麼 知道 藏身 之 處 ？ 
2 分給 槍戰 跟 男主 完美 詮釋 冷酷 無情 的 帥 ",0
2021-05-01,13:24:38,蓋瑞奇 ( Guy  Ritchie )   導演 的 片   很 可惜 劇情 普普  結果 也 還好 ,0
2021-05-01,14:46:58,一 堆 灌水文 一直 拼命 推上 前面 幾 篇 ， 大家 要 「 仔細 看 」 清楚 ， 很 容易 就 看出 是 不 是 灌水 的 評價 ,0
