date,time,headline,label
2021-05-06,12:13:37,6 個 人 鏡頭 的 片 ， 故事 單調 ， 空洞 ， 沒有 幽默感 ， 故事 結構 沒頭沒尾 。 ,0
2021-05-07,18:26:41,其他 評論 確實 是 喔 六 個 人 的 鏡頭 然後 一點點 血腥 。 我 個人 是 覺得 劇情 蠻 樸實 的 ， 沒有 什麼 讓 人 新鮮 的 元素 在 ， 主要 氣氛 營造 ， 然後 風景 還 不錯 ， 說真的 就是 靠 裘莉 的 電影 ， 其他 人 演技 只 能 算 普通 ， 有 空閒 再 來 看 就 好 ， 不用 刻意 花錢 跑 電影院 的 電影 ,0
2021-05-07,19:13:21,好 快 的 火 喔 ～ 底迪 演技 不錯 ， 阿殺手 的 金費 好像 不 太 夠 嗎 ？ 就 很 般 般 片 ,0
2021-05-07,21:51:37,"整 部 片 毫不 緊張 , 結構 又 鬆散 , 原本 以為 裘莉 可以 展現 在 史密斯 夫婦 及 特務 間諜 中 兼具 美貌 , 武打 , 智慧 於 一 身 , 結果 沒想到 在 片 中 弱 到 爆 , 最後 的 結局 草草 結尾 , 浪費 了 裘莉 這 個 大牌 女神 演員 , 這 是 導演 和 編劇 的 錯 , 成績 不如 預期 ",0
2021-05-08,00:02:07,劇情 太過 簡單 又 空洞 ， 演員 的 腳色 安排 也 過於 簡陋 ， 失去 了 這 部 片子 的 特色 ,0
2021-05-08,11:01:21,安潔莉娜   演 的 爛片 保證   劇情 很 空洞     還是 等下 禮拜 的 奪 魂鋸    別 浪費 錢 ,0
2021-05-08,15:57:19,劇情 有點 拖 ， 平淡 ， 除了 森林 大 火 場景 做 得 不錯 ， 有 大量 的 蒙大拿 森林 美麗 景致 ， 沒有 其它 了 ， 個人 覺得 在 家 等 電視版 看看 就 很 夠 了 ,0
2021-05-08,23:44:14,劇情 緊湊 ， 算得上 是 爽片 一 部 ， 可惜 時間 太 短 ， 無法 交代 後續 ， 算 比較 遺憾 的 地方 ,0
2021-05-09,01:28:57,一 部 不錯 的 電影 ， 唯一 的 缺點 就是 時間 太 短 了 ，   能夠 再 多 個 10 幾 分鐘 ， 把 壞人 的 背景 和 幕後 主使 者 殺人 滅口 的 動機 完全 講 清楚 ， 在 多加 一些 動作戲 這樣 會 更 完美 。 ,0
2021-05-09,22:23:06,劇情 普通 ， 但 裘莉 魅力 可以 讓 這 部 片 加 到 七八十 分 ， 殺手 再 多一點 ， 十 間 多 一些 讓 角色 的 情緒 轉折出來 ， 然後 來 點 鬥智 的 部分 ， 像 以前 終極 戰士 的 阿諾 那樣 設 些 陷阱 不 是 更 好 嗎😂 😂😂 ,0
2021-05-14,03:06:57,如果 不 是 女 主角 根本 不會 來 看 ， 劇本 寫 的 超爛 ,0
2021-05-25,23:17:42,看完 真的 是 要 我 死 ， 前 半 小時 有夠 拖 ， 無關緊要 的 劇情 ， 然後 就 兩 個 殺手 追殺 一 個 女人 和 小孩 ， 中途 遇到 森林 大火 ， 我 覺得 森火 不 影響 結局 ， 劇情 帶到 森火 幹嘛 ? ? 然後 都 燒光 了 ， 瞭望台 居然 沒 事 ， 太 不合 邏輯 了 ， 安姐 的 演技 沒 得 發揮 ， 不 值得 看 的 電影 ! ,0
2021-05-30,02:47:47,應該 是   安潔莉娜 - 裘莉 這 輩子 演 過 最 難看 的 片 了 。 說 是 女 主角 ， 故事 主軸 卻 不 在 她 身 上 ， 鏡頭 也 不 多 。 故事 空洞 ， 還 有 一 堆 扯 得 離譜 劇情 。 看完 我 都 想 讓 導演 死 了 😠 ,0
